region,sector,0
BE,"Fabricated metal products, except machinery and equipment (28)",16521.60050793875
BE,Machinery and equipment n.e.c. (29),6891.257590872699
BE,Office machinery and computers (30),15644.149940932124
BE,Electrical machinery and apparatus n.e.c. (31),10910.557029672635
BE,"Radio, television and communication equipment and apparatus (32)",7898.043450887183
BE,"Medical, precision and optical instruments, watches and clocks (33)",33871.518260386285
BE,"Motor vehicles, trailers and semi-trailers (34)",2763.589265437376
BE,Other transport equipment (35),14442.846470357284
BE,Furniture; other manufactured goods n.e.c. (36),87401.74751382433
BE,Secondary raw materials,86867.6623263899
BE,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
BE,Electricity by coal,770916.9367061872
BE,Electricity by gas,10887222.611034364
BE,Electricity by nuclear,1965.3865788044068
BE,Electricity by hydro,22765.127691109297
BE,Electricity by wind,10795.003129333207
BE,Electricity by petroleum and other oil derivatives,5471311.102652564
BE,Electricity by biomass and waste,8742146.379233168
BE,Electricity by solar photovoltaic,9374.097297312841
BE,Electricity by solar thermal,0.0
BE,"Electricity by tide, wave, ocean",44515.50904354482
BE,Electricity by Geothermal,82869.92849474867
BE,Electricity nec,1087148.9171047413
BE,Transmission services of electricity,6433.240153626887
BE,Distribution and trade services of electricity,5110.722834622174
BE,Coke oven gas,1173735.9202508726
BE,Blast Furnace Gas,387217.59465065086
BE,Oxygen Steel Furnace Gas,0.0
BE,Gas Works Gas,1259954.7929356704
BE,Biogas,1006694.6099090461
BE,Distribution services of gaseous fuels through mains,958278.2708974609
BE,Steam and hot water supply services,6019584.656157966
BE,"Collected and purified water, distribution services of water (41)",54347.022778890016
BE,Construction work (45),7589.07510846123
BE,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
BE,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",15885.886370821538
BE,Retail trade services of motor fuel,1208.2875833285952
BE,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",103146.51165220172
BE,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",2818.531744039533
BE,Hotel and restaurant services (55),7996.364398078678
BE,Railway transportation services,37755.67197011493
BE,Other land transportation services,24377.271712584105
BE,Transportation services via pipelines,57182.85044159852
BE,Sea and coastal water transportation services,523887.35877158336
BE,Inland water transportation services,127827.12177552129
BE,Air transport services (62),498751.75499924493
BE,Supporting and auxiliary transport services; travel agency services (63),19056.3680155936
BE,Post and telecommunication services (64),3666.3575997605312
BE,"Financial intermediation services, except insurance and pension funding services (65)",1847.103183857834
BE,"Insurance and pension funding services, except compulsory social security services (66)",1670.2666452528758
BE,Services auxiliary to financial intermediation (67),8228.622517057915
BE,Real estate services (70),2171.5015205884883
BE,Renting services of machinery and equipment without operator and of personal and household goods (71),55489.04358982314
BE,Computer and related services (72),18511.955413832293
BE,Research and development services (73),92732.11993816125
BE,Other business services (74),14378.138756233015
BE,Public administration and defence services; compulsory social security services (75),24335.27107132655
BE,Education services (80),2276.9197548427946
BE,Health and social work services (85),7691.854600841563
BE,Food waste for treatment: incineration,22128.45814132846
BE,Paper waste for treatment: incineration,24774.27446159025
BE,Plastic waste for treatment: incineration,148338.75542390748
BE,Intert/metal waste for treatment: incineration,33012.895010220636
BE,Textiles waste for treatment: incineration,16171.92026461588
BE,Wood waste for treatment: incineration,1884302.9851056444
BE,Oil/hazardous waste for treatment: incineration,26328.16147673799
BE,Food waste for treatment: biogasification and land application,21383.20348583009
BE,Paper waste for treatment: biogasification and land application,134214.76295165202
BE,Sewage sludge for treatment: biogasification and land application,23434.295465995434
BE,Food waste for treatment: composting and land application,59922.39135395197
BE,Paper and wood waste for treatment: composting and land application,956633.6481958532
BE,Food waste for treatment: waste water treatment,243423.2935811217
BE,Other waste for treatment: waste water treatment,172804.53822539584
BE,Food waste for treatment: landfill,278840.6669829188
BE,Paper for treatment: landfill,30469.87696822409
BE,Plastic waste for treatment: landfill,44556.275830606275
BE,Inert/metal/hazardous waste for treatment: landfill,34574.32242294576
BE,Textiles waste for treatment: landfill,193074.52210267147
BE,Wood waste for treatment: landfill,512285.14562410617
BE,Membership organisation services n.e.c. (91),5072.207874899551
BE,"Recreational, cultural and sporting services (92)",6107.139231922972
BE,Other services (93),13645.165645936831
BE,Private households with employed persons (95),0.0
BE,Extra-territorial organizations and bodies,0.0
BG,Paddy rice,87883.07960001272
BG,Wheat,1043304.7729062606
BG,Cereal grains nec,992149.5817828341
BG,"Vegetables, fruit, nuts",194508.8864213077
BG,Oil seeds,1380339.4434139694
BG,"Sugar cane, sugar beet",6882794.261534881
BG,Plant-based fibers,163411.79900735166
BG,Crops nec,72477.84420323498
BG,Cattle,2744533.6818917072
BG,Pigs,1320569.5853553673
BG,Poultry,764272.1536432109
BG,Meat animals nec,1786924.6643011337
BG,Animal products nec,978279.9891387629
BG,Raw milk,3663905.8753098194
BG,"Wool, silk-worm cocoons",288887.04196778056
BG,Manure (conventional treatment),0.0
BG,Manure (biogas treatment),0.0
BG,"Products of forestry, logging and related services (02)",232415.94585053407
BG,Fish and other fishing products; services incidental of fishing (05),54896.270973976134
BG,Anthracite,82507.3730812746
BG,Coking Coal,132943.56047343396
BG,Other Bituminous Coal,2873681.9165209355
BG,Sub-Bituminous Coal,2732.195389436212
BG,Patent Fuel,82507.88839310847
BG,Lignite/Brown Coal,3060051.06055054
BG,BKB/Peat Briquettes,3043056.313969638
BG,Peat,3226.1272793323924
BG,"Crude petroleum and services related to crude oil extraction, excluding surveying",308931.702740312
BG,"Natural gas and services related to natural gas extraction, excluding surveying",1243821.5574249632
BG,Natural Gas Liquids,588584.8538323377
BG,Other Hydrocarbons,43784.38760393992
BG,Uranium and thorium ores (12),95058.7439496379
BG,Iron ores,60104.70630364575
BG,Copper ores and concentrates,86305.71651837135
BG,Nickel ores and concentrates,90202.10699671735
BG,Aluminium ores and concentrates,90202.03535384184
BG,Precious metal ores and concentrates,100595.90641960208
BG,"Lead, zinc and tin ores and concentrates",1935511.5517330407
BG,Other non-ferrous metal ores and concentrates,134386.8507997561
BG,Stone,589285.5144176995
BG,Sand and clay,613784.3477954176
BG,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",115302.47100239876
BG,Products of meat cattle,78301.33706848382
BG,Products of meat pigs,59274.82491719916
BG,Products of meat poultry,94393.6595232583
BG,Meat products nec,70664.97522964155
BG,products of Vegetable oils and fats,70183.80668295527
BG,Dairy products,77310.770654291
BG,Processed rice,250511.47009843902
BG,Sugar,76577.76480590634
BG,Food products nec,237112.03224973177
BG,Beverages,193146.4124914182
BG,Fish products,470306.36342033366
BG,Tobacco products (16),36311.8657410619
BG,Textiles (17),736209.9522603174
BG,Wearing apparel; furs (18),62234.66330438607
BG,Leather and leather products (19),1005532.3759005616
BG,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),64557.383590239915
BG,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
BG,Pulp,113265.36850840464
BG,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
BG,Paper and paper products,100660.06614233437
BG,Printed matter and recorded media (22),20908.644537268858
BG,Coke Oven Coke,0.0
BG,Gas Coke,0.0
BG,Coal Tar,0.0
BG,Motor Gasoline,382909.5444641176
BG,Aviation Gasoline,387931.2256636299
BG,Gasoline Type Jet Fuel,0.0
BG,Kerosene Type Jet Fuel,315475.7222017044
BG,Kerosene,387931.1617964592
BG,Gas/Diesel Oil,315847.5218016251
BG,Heavy Fuel Oil,456204.17782183463
BG,Refinery Gas,407750.5782529254
BG,Liquefied Petroleum Gases (LPG),512545.2910575118
BG,Refinery Feedstocks,392380.2469735008
BG,Ethane,0.0
BG,Naphtha,306128.6069886265
BG,White Spirit & SBP,387931.1955337196
BG,Lubricants,387931.14841535245
BG,Bitumen,457465.38856725546
BG,Paraffin Waxes,0.0
BG,Petroleum Coke,387931.1435640911
BG,Non-specified Petroleum Products,171439.83288133063
BG,Nuclear fuel,0.0
BG,"Plastics, basic",1564848.7793419636
BG,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
BG,N-fertiliser,509972869.8976942
BG,P- and other fertiliser,521856.6038284699
BG,Chemicals nec,558051.9945197854
BG,Charcoal,1449898.3329889951
BG,Additives/Blending Components,1443690.5194993517
BG,Biogasoline,1443689.0119869383
BG,Biodiesels,1446449.3538585298
BG,Other Liquid Biofuels,1000663.5304068117
BG,Rubber and plastic products (25),64462.53447342252
BG,Glass and glass products,655736.3758629496
BG,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
BG,Ceramic goods,908240.5951948694
BG,"Bricks, tiles and construction products, in baked clay",1392202.6696591636
BG,"Cement, lime and plaster",459564.0151303783
BG,"Ash for treatment, Re-processing of ash into clinker",0.0
BG,Other non-metallic mineral products,330035.35808182025
BG,Basic iron and steel and of ferro-alloys and first products thereof,74220.69615567867
BG,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
BG,Precious metals,693486.008720175
